username,time,tweet
HeartofStone87,Thu Sep 01 05:29:32 IST 2011,i hate when the people dont have realistic plans... glad i have values
HeartofStone87,Thu Sep 01 05:28:06 IST 2011,at work all day and i come home having to do more work.... i never knew being independent could be so much work....
HeartofStone87,Wed Aug 31 10:51:26 IST 2011,@icyunv87 Lol that's not a big word
HeartofStone87,Wed Aug 31 08:40:44 IST 2011,@icyunv87 lol i will take that into consideration...
HeartofStone87,Wed Aug 31 08:36:09 IST 2011,feeling a lil better...
HeartofStone87,Wed Aug 31 05:35:08 IST 2011,@Star_Yvette yea ima try... I just feel so stupid
HeartofStone87,Wed Aug 31 05:26:49 IST 2011,i hangup and i call back and u know i been crying and you go on to a new convo #selfish bitch
HeartofStone87,Wed Aug 31 05:25:55 IST 2011,so its been three years of wasted time.... he says he has too much goin on right now
HeartofStone87,Wed Aug 31 05:23:26 IST 2011,so pissed right now.... i guess im not going to VA as planned so what to do on my vacay
HeartofStone87,Tue Aug 30 02:14:04 IST 2011,@Y3llow_DeVua hey groupie
HeartofStone87,Tue Aug 30 02:10:58 IST 2011,im not one of them groupie bitches i been down with u and i will always be down with u #fact
HeartofStone87,Tue Aug 30 02:05:29 IST 2011,somebody have a baby for me please...
HeartofStone87,Mon Aug 29 09:06:19 IST 2011,Beyonce made me cry tonight just beautiful
HeartofStone87,Mon Aug 29 03:35:00 IST 2011,@Star_Yvette Me and dena at the hospital
HeartofStone87,Sun Aug 28 06:43:48 IST 2011,Moscato time
HeartofStone87,Sun Aug 28 02:04:08 IST 2011,Been sleep all day cause this weather makes me horny.
HeartofStone87,Fri Aug 26 03:23:04 IST 2011,Bout to get these micros done
HeartofStone87,Thu Aug 25 09:49:02 IST 2011,Didn't get to talk to day day today ugh he usually makes my day a lil better
HeartofStone87,Wed Aug 24 23:33:18 IST 2011,Omg this lady has her toes covered with socks....so what she has open toe shoes on and yes just the toe
HeartofStone87,Wed Aug 24 09:40:39 IST 2011,you work it man show me what u workin with.... i love this song by kelly rowland.
HeartofStone87,Wed Aug 24 09:37:35 IST 2011,"RT @HecalledmeKslay: @mislady051387 uh, yea, no idk so lol"
HeartofStone87,Wed Aug 24 09:27:00 IST 2011,@HecalledmeKslay hater
HeartofStone87,Wed Aug 24 09:24:04 IST 2011,He makes me moist. #Icanhonestlysay
HeartofStone87,Wed Aug 24 09:22:18 IST 2011,i mean really does he have this music up in my ear like i like jay z
HeartofStone87,Wed Aug 24 09:21:34 IST 2011,ugh i hate when he talks about jay z like he's the best rapper.#not
HeartofStone87,Wed Aug 24 09:20:58 IST 2011,On the phone with my baby i love him so much.
HeartofStone87,Tue Aug 23 20:50:58 IST 2011,I'm such a lucky girl.
HeartofStone87,Tue Aug 23 03:40:38 IST 2011,These fayetteville drivers are horrible.
HeartofStone87,Tue Aug 23 02:02:01 IST 2011,@icyunv87 Really I do I can rest my chin on them
HeartofStone87,Tue Aug 23 01:47:19 IST 2011,How this security officer draw a pic of me...I'm not coming back to this library
HeartofStone87,Mon Aug 22 23:44:55 IST 2011,RT @ShaunieONeal: Part 2 of the #BasketballWives reunion is on tonight at 8pm on @VH1. RT if you're watching
HeartofStone87,Mon Aug 22 23:43:50 IST 2011,I want a breast reduction
HeartofStone87,Mon Aug 22 23:29:38 IST 2011,A bitch will try and bring u down if she ain't got shit... u are a non muthafuckin factor bitch
HeartofStone87,Mon Aug 22 23:13:28 IST 2011,Wow beyonce dance for you has got me wanting to dance
HeartofStone87,Mon Aug 22 22:49:54 IST 2011,Leave them sluts alone I'm enough.
HeartofStone87,Mon Aug 22 22:42:05 IST 2011,I love when my clients come love and hug on me...makes me love my job
HeartofStone87,Mon Aug 22 07:43:03 IST 2011,@YungKollasal i like those can u get me a pair
HeartofStone87,Mon Aug 22 06:48:54 IST 2011,"But if you can't handle me at my worst, then you sure as hell don't deserve me at my best."
HeartofStone87,Mon Aug 22 06:34:06 IST 2011,"""I'm selfish, impatient and a little insecure. I make mistakes, I am out of control and at times hard to handle."
HeartofStone87,Mon Aug 22 06:22:44 IST 2011,"@YungKollasal i like those, but are u talking about the black ones or white ones"
HeartofStone87,Sun Aug 21 09:13:33 IST 2011,I didn't catch the bouquet...that tramp
HeartofStone87,Sat Aug 20 10:07:38 IST 2011,Wow drunk ass fuck!
HeartofStone87,Fri Aug 19 23:03:30 IST 2011,It looks like she put them in a vacuum and tried to put them in her mouth real quick
HeartofStone87,Fri Aug 19 22:38:09 IST 2011,This lady mouth is fucked up... its all gathered together... wish I could take a pic
HeartofStone87,Sun Aug 14 10:03:07 IST 2011,On the way to the strip club
HeartofStone87,Sun Aug 14 08:56:36 IST 2011,At big apple with lilmissassy87
HeartofStone87,Sat Aug 13 10:11:49 IST 2011,What is a article 133?
HeartofStone87,Sat Aug 13 04:18:35 IST 2011,Getting my first pedicure feels great
HeartofStone87,Fri Aug 12 21:04:23 IST 2011,How u gna call at 3am thinking u gna get pussy...nigga u must be out ur mothafuckin mind.
