username,time,tweet
seancrossan81,Mon Dec 07 03:53:48 IST 2015, politics mp oh god is nothing sacred the humanity of it all please dont let this knock ruin you 
seancrossan81,Mon Dec 07 02:43:33 IST 2015, wig
seancrossan81,Sat Dec 05 05:01:13 IST 2015, ding ding lets get it on
seancrossan81,Sat Dec 05 04:55:32 IST 2015, never mind that when are you working with the meerkats again
seancrossan81,Sat Dec 05 04:45:44 IST 2015, saw you in aberdeen last month brilliant stuff not long till the all inclusive hols sebastian
seancrossan81,Fri Nov 20 21:09:31 IST 2015, you know how to ruin someones weekend dont you  poorjan
seancrossan81,Fri Nov 20 04:42:52 IST 2015, either you or boris oh wait no hes just an arse
seancrossan81,Fri Nov 20 04:00:43 IST 2015,  and the award for attacking the poorest at every opportunity as well as best bow tie is george osbourne
seancrossan81,Thu Nov 12 02:07:22 IST 2015, what a society we have when the poorest are hit hardest needs must but if we force the richest to pay more they might leave
seancrossan81,Tue Nov 10 05:31:23 IST 2015, you voted with tories to stop devolved tax credits powers but the traffic lights is a sure fire winner keir hardie reborn ahhm
seancrossan81,Tue Nov 10 05:11:48 IST 2015,scotlandbill the vow has been delivered now all you noisy little scots pipe down and know your place  back to business nae chance snp
seancrossan81,Sun Nov 08 03:01:39 IST 2015, come on jim give mixu a chance
seancrossan81,Sun Nov 08 02:55:13 IST 2015, never mind the wrinkles is that lippy he is wearing
seancrossan81,Thu Nov 05 04:17:16 IST 2015, politics well you would say that mr poopyhead im not listening na na na na
seancrossan81,Wed Nov 04 15:14:23 IST 2015,rt   could you help by rt and voting this little boy lost his battle with batten disease at age 7  
seancrossan81,Fri Oct 30 03:59:08 IST 2015, aint sse the old hydro electric company you should try ase alba search engine
seancrossan81,Wed Oct 28 16:24:14 IST 2015, the biggest shock is took the tory government that long
seancrossan81,Wed Oct 28 16:19:52 IST 2015, are there going to be a service this year as i have already booked street party tickets but have no accommodation
seancrossan81,Wed Oct 28 14:42:39 IST 2015, hi when will the shuttle services for edinburgh hogmanay be available to book online thanks
seancrossan81,Wed Oct 14 19:52:01 IST 2015,   sugar   sugar and blessed look related before and  after shot
seancrossan81,Wed Oct 14 19:42:53 IST 2015,  you know something you are right i wish i had thought of that
seancrossan81,Wed Oct 14 19:12:51 IST 2015, havent heard it for ages dandy worhols everyday should be a holiday if not that d ream you know you really want to
seancrossan81,Wed Oct 14 04:05:13 IST 2015,   you look like the human leagues phil oakey 80sthrowback
seancrossan81,Wed Oct 14 03:26:46 IST 2015, i dont get it olly murs is the david bowie of his generation
seancrossan81,Wed Oct 14 03:05:29 IST 2015, when deirdre barlow got the jail the pm tony blair got involved he got her outgive your agent a shake freethebranningman
seancrossan81,Tue Oct 13 22:22:03 IST 2015, best cover nirvana the man who sold the world
seancrossan81,Tue Oct 13 18:08:40 IST 2015,givetwitteraslogan if you want to nag just use a hashtag 
seancrossan81,Tue Oct 13 17:33:26 IST 2015, why do you give so much attention to this clown whats next ids visits lourdes  and heals the sick  or cameron at the farm  protory
seancrossan81,Tue Oct 13 03:52:00 IST 2015, nevermind all that whens sean slater coming back and whats with the damn key
seancrossan81,Mon Oct 12 19:40:16 IST 2015,  askpiers you get the chance to be chief editor of a newspaper again but it must be a tory one which one
seancrossan81,Mon Oct 12 04:41:19 IST 2015, begins with an a ends with an a good night
seancrossan81,Mon Oct 12 04:37:32 IST 2015,  personally i prefer the shake it all about campaign
seancrossan81,Mon Oct 12 04:23:40 IST 2015, then ti the deep sea fir a mince peh
seancrossan81,Mon Oct 12 04:17:32 IST 2015, and war did yi tak er up the palais or doon the stobie
seancrossan81,Mon Oct 12 03:31:38 IST 2015, it seems everyone has an opinion on klopp amazing the director of blazing saddles has time to remark on it
seancrossan81,Mon Oct 12 02:56:20 IST 2015,  maybe we can save this yet i am sure  is a reasonable man maybe a bribe of some sort retraction
seancrossan81,Mon Oct 12 02:46:47 IST 2015, there is no way to recover from this you must bow out gracefully and issue a full and frank apology and keep some dignity
seancrossan81,Fri Oct 09 22:44:34 IST 2015, hope the crowd picks up soon mate
seancrossan81,Fri Oct 09 14:10:37 IST 2015,sugar could you please callchristian  10k for me 10k for your charity and i will buy your new book
seancrossan81,Fri Oct 09 13:33:25 IST 2015, can you callchristian on 0330 123 1215  1 hour left 10k for me 10k for your charity please thanks
seancrossan81,Fri Oct 09 02:52:07 IST 2015,scotland fan absolutely gutted england wales n ireland and possibly rep of ireland all going to france where are we going wrong arrrgghhh
seancrossan81,Fri Oct 09 02:43:28 IST 2015, i have sent you an email dave
seancrossan81,Thu Oct 08 13:30:02 IST 2015, could you please callchristian   on 03301231215 10k for me and 10k for your charity everyones a winner
seancrossan81,Thu Oct 08 02:57:03 IST 2015,rt  retweet if you agree this is one of the greatest comedy moments ever 😂 
seancrossan81,Thu Oct 08 02:42:27 IST 2015, would you consider phoning a radio station   callchristian 10k for me 10k for your charity 03301231215
seancrossan81,Mon Oct 05 13:15:54 IST 2015, i would have voted for you if i lived there please callchristian  0330 1231215 do it for charity for me for britain do it now
seancrossan81,Fri Oct 02 14:03:05 IST 2015, hi john i noticed your fundraising i am trying to win money for my autistic sons  a possible 10k for charity callchristian
seancrossan81,Fri Oct 02 13:42:11 IST 2015,  either you are just about to callchristian    and if you are thanks a lot mate or your thinking sod off
seancrossan81,Fri Oct 02 13:31:29 IST 2015, got an idea call christian if you win 10k for me 10k for your charity and a free plug everyone wins 
seancrossan81,Mon Sep 28 13:52:53 IST 2015,hi  if you callchristian   i could win £10k  you could win the same for charity 
